Requisition_ID,Job_Family,Job_Role,Job_Band,Experience_Required_Years,City,Interview_Panel_Availability,Total_Interview_Rounds,Assessment_Included,Candidate_Source,Notice_Period_Days,Job_Posted_Date,Hire_Date,Time to hire
HT7092,Sales,Account Executive,Band_5,11,Shanghai,2,1,No,Consultant,90,2024-11-18,2024-12-09,21
HT7093,Sales,Account Executive,Band_2,4,Shanghai,1,2,Yes,Naukri,60,2024-07-25,2024-08-18,24
HT7094,Sales,Account Executive,Band_6,18,Beijing,5,3,No,LinkedIn,90,2024-05-08,2024-05-29,21
HT7095,Operations,Supply Chain Lead,Band_6,20,Bangalore,1,2,No,Referral,90,2024-07-10,2024-07-31,21
HT7096,HR,Recruiter,Band_2,1,Bangalore,3,1,Yes,LinkedIn,60,2024-12-16,2025-01-03,18
HT7097,Technology,Data Engineer,Band_2,4,Chennai,3,1,Yes,Other,60,2024-09-08,2024-10-04,26
HT7098,Operations,Operations Analyst,Band_5,11,Shenzhen,5,1,No,Consultant,90,2025-09-10,2025-10-01,21
HT7099,Operations,Supply Chain Lead,Band_6,12,Shanghai,2,3,No,LinkedIn,90,2026-01-30,2026-02-17,18
HT7100,HR,Recruiter,Band_2,7,Nagoya,4,3,Yes,Consultant,60,2025-03-11,2025-03-29,18
HT7101,Technology,Backend Developer,Band_3,15,Nagoya,2,2,Yes,LinkedIn,30,2024-03-29,2024-04-19,21
HT7102,Sales,Account Executive,Band_5,18,Hyderabad,4,3,No,Other,90,2024-01-25,2024-02-16,22
HT7103,HR,HR Analyst,Band_2,1,Tokyo,5,1,Yes,LinkedIn,30,2025-10-08,2025-10-27,19
HT7104,HR,Recruiter,Band_1,4,Osaka,3,3,No,LinkedIn,60,2025-03-18,2025-04-11,24
HT7105,Technology,Data Engineer,Band_3,4,Nagoya,4,2,Yes,LinkedIn,90,2024-02-10,2024-03-02,21
HT7106,Sales,Sales Manager,Band_6,13,Hyderabad,4,3,No,Referral,90,2025-07-09,2025-07-31,22
HT7107,Sales,Sales Manager,Band_2,2,Beijing,3,1,Yes,Naukri,60,2024-10-16,2024-11-03,18
HT7108,Operations,Supply Chain Lead,Band_6,12,Beijing,1,2,No,Referral,90,2025-11-21,2025-12-15,24
HT7109,Operations,Supply Chain Lead,Band_6,20,Shanghai,2,1,No,Referral,90,2024-12-23,2025-01-12,20
HT7110,Operations,Operations Analyst,Band_2,5,Osaka,5,1,Yes,Consultant,30,2025-07-31,2025-08-27,27
HT7111,Operations,Supply Chain Lead,Band_6,18,Shenzhen,5,2,No,Other,90,2024-09-30,2024-10-22,22
HT7112,Sales,Sales Manager,Band_5,20,Hyderabad,3,3,No,Naukri,90,2025-11-14,2025-12-05,21
HT7113,Technology,Data Engineer,Band_2,8,Osaka,4,3,Yes,Naukri,60,2025-07-05,2025-07-25,20
HT7114,Operations,Operations Analyst,Band_1,4,Shenzhen,5,1,No,Referral,60,2025-05-15,2025-06-04,20
HT7115,HR,HR Analyst,Band_1,1,Bangalore,3,3,No,Naukri,60,2025-02-07,2025-03-03,24
HT7116,Technology,Backend Developer,Band_6,15,Hyderabad,3,1,No,Consultant,90,2024-10-18,2024-11-06,19
HT7117,Operations,Operations Analyst,Band_1,2,Beijing,2,3,No,Referral,60,2024-01-25,2024-02-20,26
HT7118,Operations,Operations Analyst,Band_5,16,Shanghai,3,1,No,Naukri,90,2025-07-29,2025-08-20,22
HT7119,Operations,Operations Analyst,Band_2,2,Osaka,2,3,Yes,LinkedIn,60,2024-07-02,2024-07-23,21
HT7120,Operations,Supply Chain Lead,Band_2,5,Chennai,4,2,Yes,Naukri,60,2025-02-13,2025-03-06,21
HT7121,Operations,Operations Analyst,Band_2,4,Shenzhen,2,2,Yes,Other,30,2025-01-09,2025-02-01,23
HT7122,Operations,Supply Chain Lead,Band_2,5,Beijing,2,3,Yes,LinkedIn,60,2024-03-01,2024-03-22,21
HT7123,HR,Recruiter,Band_6,17,Bangalore,1,3,No,LinkedIn,90,2025-10-03,2025-10-29,26
HT7124,HR,HR Analyst,Band_2,4,Beijing,5,2,Yes,Other,30,2024-01-05,2024-01-22,17
HT7125,HR,Recruiter,Band_3,6,Bangalore,4,3,Yes,Consultant,60,2025-04-22,2025-05-11,19
HT7122,Sales,Account Executive,Band_2,3,Osaka,2,2,Yes,Other,60,2025-07-10,2025-07-27,17
HT7127,Sales,Sales Manager,Band_3,6,Hyderabad,5,3,Yes,LinkedIn,60,2025-09-14,2025-10-04,20
HT7128,Sales,Account Executive,Band_6,15,Osaka,1,1,No,Referral,90,2025-09-10,2025-09-29,19
HT7129,Technology,Backend Developer,Band_5,18,Shanghai,1,3,No,LinkedIn,90,2024-06-28,2024-07-18,20
HT7130,Technology,Backend Developer,Band_2,4,Beijing,2,2,Yes,Other,60,2025-05-11,2025-06-06,26
HT7131,Sales,Account Executive,Band_5,17,Shanghai,3,3,No,Consultant,90,2025-10-01,2025-10-23,22
HT7132,HR,HR Analyst,Band_3,2,Chennai,2,2,Yes,Other,60,2025-05-11,2025-05-31,20
HT7133,Technology,ML Engineer,Band_2,9,Beijing,4,2,Yes,Other,60,2025-06-09,2025-07-02,23
HT7134,Operations,Operations Analyst,Band_1,2,Shanghai,1,3,No,Other,90,2024-05-27,2024-08-02,67
HT7135,Operations,Operations Analyst,Band_2,5,Osaka,4,2,Yes,Naukri,60,2024-11-08,2024-12-03,25
HT7136,Sales,Sales Manager,Band_1,4,Osaka,5,1,No,Other,90,2024-07-31,2024-08-23,23
HT7137,HR,HR Analyst,Band_6,15,Osaka,1,1,No,Naukri,90,2025-05-26,2025-06-18,23
HT7138,Sales,Sales Manager,Band_3,10,Hyderabad,4,1,Yes,Naukri,60,2024-05-20,2024-06-12,23
HT7139,Sales,Sales Manager,Band_5,14,Nagoya,3,3,No,Other,90,2024-08-15,2024-09-06,22
HT7140,Technology,Data Engineer,Band_3,17,Hyderabad,5,2,Yes,Consultant,60,2025-01-30,2025-02-21,22
HT7141,Sales,Account Executive,Band_1,2,Chennai,5,1,No,Consultant,90,2025-02-20,2025-03-13,21
HT7142,Operations,Operations Analyst,Band_5,12,Osaka,3,2,No,LinkedIn,90,2025-09-26,2025-10-21,25
HT7143,Operations,Supply Chain Lead,Band_6,15,Osaka,5,2,No,Consultant,90,2024-01-14,2024-02-01,18
HT7144,Operations,Supply Chain Lead,Band_5,19,Chennai,2,1,No,Other,90,2025-12-12,2026-01-04,23
HT7145,Operations,Operations Analyst,Band_3,10,Tokyo,1,3,Yes,Consultant,90,2025-04-28,2025-05-17,19
HT7146,Operations,Supply Chain Lead,Band_1,4,Beijing,1,2,No,Consultant,60,2025-03-21,2025-04-15,25
HT7147,Sales,Account Executive,Band_3,1,Hyderabad,1,2,Yes,Referral,90,2025-03-18,2025-04-09,22
HT7148,Sales,Account Executive,Band_2,4,Beijing,1,3,Yes,Other,60,2024-09-25,2024-10-14,19
HT7149,Sales,Account Executive,Band_2,5,Shenzhen,3,1,Yes,Naukri,60,2025-03-10,2025-04-02,23
HT7150,Operations,Operations Analyst,Band_2,7,Osaka,3,1,Yes,Naukri,30,2025-10-06,2025-10-27,21
HT7151,Operations,Operations Analyst,Band_1,2,Shenzhen,1,3,No,Consultant,30,2025-09-27,2025-10-12,15
HT7152,HR,Recruiter,Band_5,11,Beijing,5,3,No,Referral,90,2025-07-07,2025-07-25,18
HT7153,Operations,Operations Analyst,Band_2,2,Shanghai,4,2,Yes,Consultant,60,2024-11-27,2024-12-20,23
HT7154,Technology,Data Engineer,Band_2,1,Chennai,2,3,Yes,Other,60,2024-01-23,2024-02-17,25
HT7155,HR,HR Analyst,Band_1,1,Hyderabad,3,1,No,Consultant,90,2025-03-24,2025-04-14,21
HT7156,HR,Recruiter,Band_2,4,Bangalore,1,1,Yes,Consultant,90,2024-02-13,2024-03-05,21
HT7157,Operations,Supply Chain Lead,Band_2,9,Chennai,3,2,Yes,Other,30,2024-08-01,2024-08-25,24
HT7158,Technology,Backend Developer,Band_3,17,Beijing,5,2,Yes,Referral,30,2025-04-04,2025-04-21,17
HT7159,Operations,Operations Analyst,Band_3,17,Chennai,4,2,Yes,Referral,60,2024-06-24,2024-07-16,22
HT7160,Operations,Operations Analyst,Band_6,18,Beijing,5,3,No,Other,90,2025-05-28,2025-06-15,18
HT7161,Technology,ML Engineer,Band_1,2,Hyderabad,3,2,No,LinkedIn,90,2025-03-27,2025-04-22,26
HT7162,Sales,Account Executive,Band_5,17,Hyderabad,2,3,No,Other,90,2025-11-24,2025-12-15,21
HT7163,Technology,ML Engineer,Band_1,4,Beijing,5,3,No,Referral,60,2026-01-18,2026-02-07,20
HT7164,Operations,Supply Chain Lead,Band_5,11,Bangalore,1,3,No,Consultant,90,2024-02-17,2024-03-07,19
HT7165,Technology,Data Engineer,Band_2,2,Nagoya,5,2,Yes,Naukri,90,2025-10-23,2025-11-16,24
HT7166,Sales,Account Executive,Band_2,7,Tokyo,3,2,Yes,Referral,60,2025-08-17,2025-09-06,20
HT7167,Technology,ML Engineer,Band_2,1,Shenzhen,1,2,Yes,Referral,60,2025-01-14,2025-02-08,25
HT7168,HR,Recruiter,Band_5,10,Tokyo,5,2,No,LinkedIn,90,2024-03-07,2024-03-30,23
HT7169,HR,HR Analyst,Band_3,18,Bangalore,4,2,Yes,Naukri,60,2024-10-07,2024-10-24,17
HT7170,HR,HR Analyst,Band_2,3,Shanghai,5,1,Yes,Other,60,2025-05-29,2025-06-19,21
HT7171,HR,Recruiter,Band_6,14,Osaka,4,1,No,Other,90,2024-10-30,2024-11-25,26
HT7172,Technology,Backend Developer,Band_6,13,Bangalore,4,3,No,LinkedIn,90,2025-01-19,2025-02-11,23
HT7173,Operations,Operations Analyst,Band_2,5,Shanghai,5,2,Yes,Other,60,2024-12-09,2024-12-29,20
HT7174,HR,HR Analyst,Band_6,13,Beijing,5,2,No,Referral,90,2024-01-10,2024-01-26,16
HT7175,Operations,Supply Chain Lead,Band_6,10,Osaka,3,1,No,Referral,90,2025-07-18,2025-08-04,17
HT7176,Sales,Account Executive,Band_5,13,Osaka,2,3,No,Other,90,2024-02-19,2024-03-10,20
HT7177,HR,Recruiter,Band_6,12,Osaka,4,1,No,LinkedIn,90,2025-11-02,2025-11-22,20
HT7178,Technology,Data Engineer,Band_6,17,Bangalore,4,1,No,Consultant,90,2024-07-08,2024-07-31,23
HT7179,Technology,ML Engineer,Band_6,11,Nagoya,4,2,No,Referral,90,2024-10-28,2024-11-21,24
HT7180,Sales,Account Executive,Band_2,3,Hyderabad,3,3,Yes,Naukri,30,2024-08-15,2024-09-07,23
HT7181,HR,HR Analyst,Band_5,18,Hyderabad,5,1,No,Referral,90,2024-10-09,2024-11-02,24
HT7182,Operations,Operations Analyst,Band_6,18,Hyderabad,1,2,No,Naukri,90,2024-09-07,2024-10-02,25
HT7183,Technology,ML Engineer,Band_6,19,Shanghai,5,3,No,Consultant,90,2025-03-27,2025-04-16,20
HT7184,Technology,Backend Developer,Band_1,2,Hyderabad,3,3,No,LinkedIn,60,2025-08-22,2025-09-11,20
HT7185,HR,HR Analyst,Band_6,19,Shenzhen,5,3,No,Consultant,90,2024-11-01,2024-11-21,20
HT7186,Technology,Data Engineer,Band_1,1,Bangalore,4,2,No,LinkedIn,30,2024-09-30,2024-10-24,24
HT7187,Technology,Data Engineer,Band_5,20,Tokyo,2,1,No,Other,90,2025-06-13,2025-07-07,24
HT7188,Operations,Operations Analyst,Band_2,7,Osaka,3,1,Yes,Naukri,60,2025-04-27,2025-05-18,21
HT7189,HR,HR Analyst,Band_3,18,Bangalore,1,1,Yes,Other,60,2025-01-15,2025-02-01,17
HT7190,Sales,Sales Manager,Band_2,6,Tokyo,4,3,Yes,LinkedIn,30,2024-04-22,2024-05-13,21
HT7191,Operations,Supply Chain Lead,Band_1,4,Beijing,3,1,No,Consultant,30,2025-04-22,2025-05-15,23
HT7192,Operations,Operations Analyst,Band_6,13,Shenzhen,2,1,No,Referral,90,2025-05-02,2025-05-21,19
HT7193,HR,Recruiter,Band_3,15,Shanghai,1,3,Yes,LinkedIn,30,2025-08-05,2025-08-30,25
HT7194,Operations,Supply Chain Lead,Band_2,4,Osaka,4,2,Yes,Consultant,60,2025-08-26,2025-09-17,22
HT7195,HR,Recruiter,Band_2,7,Osaka,2,1,Yes,Naukri,60,2025-11-22,2025-12-14,22
HT7196,Operations,Operations Analyst,Band_5,18,Osaka,4,1,No,LinkedIn,90,2025-07-30,2025-08-17,18
HT7197,Technology,Data Engineer,Band_1,2,Osaka,5,2,No,Consultant,30,2024-05-08,2024-05-31,23
HT7198,Sales,Sales Manager,Band_3,11,Osaka,4,1,Yes,LinkedIn,30,2024-04-17,2024-05-12,25
HT7199,Sales,Sales Manager,Band_2,8,Bangalore,2,2,Yes,Other,90,2024-02-18,2024-03-08,19
HT7200,Sales,Account Executive,Band_1,3,Bangalore,5,3,No,Consultant,90,2024-05-15,2024-07-02,48
HT7201,Sales,Sales Manager,Band_3,5,Beijing,2,3,Yes,Consultant,60,2024-05-25,2024-06-15,21
HT7202,Operations,Operations Analyst,Band_2,1,Shanghai,2,3,Yes,Naukri,60,2025-11-02,2025-11-22,20
HT7203,Operations,Supply Chain Lead,Band_3,15,Shenzhen,4,2,Yes,LinkedIn,30,2024-12-07,2024-12-28,21
HT7204,Sales,Sales Manager,Band_6,19,Chennai,4,1,No,Other,90,2025-03-24,2025-04-11,18
HT7205,Sales,Sales Manager,Band_2,3,Nagoya,1,1,Yes,Consultant,60,2024-06-22,2024-07-14,22
HT7206,HR,Recruiter,Band_1,4,Osaka,2,3,No,Consultant,30,2024-12-21,2025-01-12,22
HT7207,HR,HR Analyst,Band_2,4,Nagoya,2,1,Yes,Other,30,2024-04-03,2024-04-21,18
HT7208,Sales,Sales Manager,Band_5,18,Shanghai,3,3,No,LinkedIn,90,2024-06-18,2024-07-10,22
HT7209,Sales,Sales Manager,Band_6,20,Hyderabad,5,2,No,Consultant,90,2025-02-05,2025-03-02,25
HT7210,HR,Recruiter,Band_2,7,Osaka,4,1,Yes,LinkedIn,60,2024-06-08,2024-07-02,24
HT7211,Technology,Data Engineer,Band_1,1,Shenzhen,3,3,No,Consultant,60,2026-01-10,2026-01-30,20
HT7212,Technology,ML Engineer,Band_5,12,Osaka,4,1,No,Naukri,90,2024-12-01,2024-12-22,21
HT7213,Technology,ML Engineer,Band_6,12,Tokyo,2,2,No,Naukri,90,2024-12-23,2025-01-13,21
HT7214,HR,Recruiter,Band_3,12,Chennai,3,3,Yes,LinkedIn,60,2024-09-01,2024-09-19,18
HT7215,Operations,Operations Analyst,Band_1,4,Shanghai,4,1,No,Consultant,90,2024-05-15,2024-06-09,25
HT7216,HR,HR Analyst,Band_2,5,Shenzhen,3,2,Yes,Referral,60,2025-09-29,2025-10-26,27
HT7217,Operations,Supply Chain Lead,Band_5,14,Nagoya,4,2,No,Referral,90,2025-03-11,2025-03-31,20
HT7218,HR,Recruiter,Band_1,1,Bangalore,3,3,No,Consultant,90,2025-09-08,2025-09-30,22
HT7219,Sales,Account Executive,Band_3,16,Osaka,2,1,Yes,LinkedIn,60,2024-01-05,2024-01-30,25
HT7220,HR,Recruiter,Band_2,4,Chennai,1,3,Yes,Naukri,30,2024-06-11,2024-06-30,19
HT7221,Operations,Supply Chain Lead,Band_5,11,Hyderabad,5,2,No,Consultant,90,2025-01-06,2025-01-24,18
HT7222,Sales,Account Executive,Band_5,18,Chennai,1,1,No,LinkedIn,90,2025-01-23,2025-02-09,17
HT7223,Technology,Data Engineer,Band_3,12,Beijing,5,3,Yes,Other,60,2024-02-08,2024-03-04,25
HT7224,Sales,Account Executive,Band_2,1,Tokyo,5,2,Yes,Referral,60,2024-06-22,2024-07-11,19
HT7225,Operations,Operations Analyst,Band_2,1,Nagoya,1,1,Yes,LinkedIn,90,2024-04-07,2024-04-29,22
HT7226,HR,HR Analyst,Band_6,13,Bangalore,2,3,No,Referral,90,2025-04-01,2025-04-21,20
HT7227,Operations,Operations Analyst,Band_1,2,Shanghai,2,1,No,Consultant,30,2022-01-17,2022-02-02,16
HT7228,Technology,ML Engineer,Band_6,14,Nagoya,4,3,No,Other,90,2024-01-24,2024-02-15,22
HT7229,HR,Recruiter,Band_2,8,Hyderabad,5,3,Yes,Consultant,90,2025-04-12,2025-05-04,22
HT7230,Technology,ML Engineer,Band_5,14,Shanghai,3,3,No,Naukri,90,2025-05-13,2025-06-04,22
HT7231,Operations,Supply Chain Lead,Band_5,18,Tokyo,1,1,No,Referral,90,2025-12-31,2026-01-24,24
HT7232,HR,Recruiter,Band_1,3,Osaka,2,2,No,Referral,60,2024-03-19,2024-04-12,24
HT7233,Sales,Sales Manager,Band_2,4,Chennai,2,2,Yes,LinkedIn,30,2025-03-25,2025-04-11,17
HT7234,Sales,Account Executive,Band_5,11,Nagoya,3,2,No,Other,90,2024-10-03,2024-10-29,26
HT7235,Sales,Sales Manager,Band_2,6,Osaka,3,2,Yes,Referral,60,2024-12-01,2024-12-24,23
HT7236,Operations,Operations Analyst,Band_2,2,Tokyo,4,2,Yes,Consultant,90,2024-07-30,2024-08-18,19
HT7237,HR,HR Analyst,Band_2,3,Bangalore,5,3,Yes,Referral,30,2025-08-04,2025-08-29,25
HT7238,Operations,Operations Analyst,Band_5,11,Osaka,1,2,No,Referral,90,2025-06-23,2025-07-13,20
HT7239,HR,HR Analyst,Band_3,6,Osaka,5,3,Yes,Other,60,2025-10-16,2025-11-03,18
HT7240,Technology,Backend Developer,Band_1,2,Hyderabad,5,2,No,Referral,90,2024-02-04,2024-02-24,20
HT7241,Operations,Supply Chain Lead,Band_2,1,Shenzhen,1,2,Yes,LinkedIn,60,2025-04-26,2025-05-19,23
HT7242,Sales,Account Executive,Band_2,4,Shenzhen,1,3,Yes,LinkedIn,30,2025-12-30,2026-01-22,23
HT7243,Sales,Account Executive,Band_5,11,Chennai,2,1,No,Naukri,90,2025-01-28,2025-02-15,18
HT7244,HR,HR Analyst,Band_3,8,Hyderabad,1,1,Yes,Consultant,30,2025-05-14,2025-06-03,20
HT7245,Technology,Backend Developer,Band_5,14,Tokyo,1,2,No,Naukri,90,2025-10-09,2025-10-29,20
HT7246,Technology,ML Engineer,Band_5,17,Tokyo,3,3,No,Naukri,90,2024-04-29,2024-05-24,25
HT7247,Operations,Supply Chain Lead,Band_3,1,Chennai,2,1,Yes,Referral,30,2026-01-08,2026-01-30,22
HT7248,Technology,ML Engineer,Band_3,9,Hyderabad,2,2,Yes,Other,60,2024-05-23,2024-06-11,19
HT7249,Sales,Account Executive,Band_1,2,Hyderabad,2,3,No,LinkedIn,30,2024-11-21,2024-12-14,23
HT7250,HR,Recruiter,Band_6,17,Hyderabad,5,1,No,Referral,90,2025-01-14,2025-02-06,23
HT7251,Technology,Backend Developer,Band_6,17,Nagoya,2,2,No,Consultant,90,2024-03-20,2024-04-13,24
HT7252,Sales,Sales Manager,Band_2,8,Shenzhen,1,3,Yes,Naukri,60,2025-10-11,2025-10-30,19
HT7253,HR,HR Analyst,Band_2,7,Beijing,2,3,Yes,LinkedIn,60,2025-10-08,2025-10-28,20
HT7254,Technology,ML Engineer,Band_1,2,Osaka,1,3,No,LinkedIn,90,2024-10-27,2024-11-14,18
HT7255,Sales,Account Executive,Band_1,3,Chennai,4,3,No,Naukri,60,2024-08-20,2024-09-09,20
HT7256,HR,Recruiter,Band_6,18,Bangalore,2,3,No,LinkedIn,90,2025-10-31,2025-11-21,21
HT7257,Sales,Sales Manager,Band_1,5,Nagoya,3,3,No,Referral,30,2025-03-18,2025-04-02,15
HT7258,Operations,Supply Chain Lead,Band_1,4,Shenzhen,5,3,No,Naukri,90,2025-12-03,2025-12-22,19
HT7259,HR,HR Analyst,Band_1,4,Beijing,4,2,No,Consultant,90,2025-01-26,2025-02-16,21
HT7260,HR,Recruiter,Band_2,1,Hyderabad,5,3,Yes,Consultant,30,2024-05-24,2024-06-12,19
HT7261,Technology,ML Engineer,Band_2,3,Shanghai,2,2,Yes,Referral,60,2024-12-26,2025-01-18,23
HT7262,Operations,Operations Analyst,Band_2,3,Chennai,2,2,Yes,Referral,30,2025-12-19,2026-01-09,21
HT7263,Technology,Backend Developer,Band_6,15,Beijing,4,3,No,Referral,90,2025-12-06,2025-12-28,22
HT7264,Operations,Operations Analyst,Band_2,4,Shenzhen,3,2,Yes,Consultant,60,2024-10-28,2024-11-14,17
HT7265,Operations,Operations Analyst,Band_3,16,Beijing,5,1,Yes,Other,90,2025-08-07,2025-08-28,21
HT7266,Technology,Backend Developer,Band_1,3,Hyderabad,2,1,No,Consultant,60,2024-07-22,2024-08-21,30
HT7267,Sales,Sales Manager,Band_3,4,Beijing,1,1,Yes,Referral,30,2026-01-22,2026-02-12,21
HT7268,Sales,Sales Manager,Band_2,5,Tokyo,1,3,Yes,LinkedIn,60,2024-10-29,2024-11-21,23
HT7269,Technology,Backend Developer,Band_3,19,Nagoya,4,3,Yes,Other,90,2024-07-08,2024-07-27,19
HT7270,Sales,Account Executive,Band_6,11,Nagoya,3,2,No,Consultant,90,2024-10-28,2024-11-18,21
HT7271,Sales,Account Executive,Band_2,7,Bangalore,5,2,Yes,LinkedIn,60,2025-04-28,2025-05-19,21
HT7272,Sales,Account Executive,Band_6,13,Shenzhen,1,1,No,Other,90,2025-03-26,2025-04-19,24
HT7273,Technology,Data Engineer,Band_2,2,Chennai,1,1,Yes,Naukri,30,2025-05-25,2025-06-14,20
HT7274,Operations,Operations Analyst,Band_5,17,Hyderabad,2,2,No,Naukri,90,2025-12-27,2026-01-17,21
HT7275,HR,HR Analyst,Band_6,18,Beijing,3,3,No,Referral,90,2025-08-10,2025-08-31,21
HT7276,Sales,Account Executive,Band_2,2,Beijing,2,3,Yes,Referral,60,2025-03-08,2025-03-29,21
HT7277,Technology,Backend Developer,Band_1,2,Osaka,2,3,No,Naukri,30,2025-05-31,2025-06-21,21
HT7278,Operations,Operations Analyst,Band_2,6,Hyderabad,4,3,Yes,Other,30,2025-12-14,2026-01-01,18
HT7279,HR,Recruiter,Band_5,11,Bangalore,5,3,No,Naukri,90,2024-07-12,2024-08-03,22
HT7280,HR,HR Analyst,Band_5,11,Nagoya,2,2,No,Referral,90,2024-09-06,2024-09-28,22
HT7281,HR,HR Analyst,Band_3,8,Hyderabad,1,1,Yes,Other,60,2024-01-28,2024-02-15,18
HT7282,Operations,Operations Analyst,Band_3,9,Chennai,5,1,Yes,Consultant,60,2024-08-28,2024-09-22,25
HT7283,HR,Recruiter,Band_2,5,Tokyo,5,1,Yes,Naukri,90,2025-03-13,2025-04-01,19
HT7284,Technology,ML Engineer,Band_6,19,Shenzhen,1,2,No,Other,90,2024-09-13,2024-10-09,26
HT7285,HR,HR Analyst,Band_1,1,Osaka,5,1,No,Consultant,60,2024-09-14,2024-10-02,18
HT7286,Technology,Data Engineer,Band_5,20,Bangalore,4,2,No,Other,90,2024-10-11,2024-11-05,25
HT7287,Technology,Backend Developer,Band_6,18,Nagoya,4,2,No,Consultant,90,2024-09-08,2024-09-28,20
HT7288,Technology,Backend Developer,Band_1,4,Chennai,3,3,No,LinkedIn,60,2025-12-25,2026-01-09,15
HT7289,Technology,Data Engineer,Band_2,3,Shenzhen,2,2,Yes,Naukri,90,2025-07-04,2025-07-26,22
HT7290,HR,HR Analyst,Band_3,16,Beijing,3,2,Yes,Naukri,90,2024-09-02,2024-09-21,19
HT7291,Technology,Backend Developer,Band_5,14,Shenzhen,5,3,No,Other,90,2025-01-06,2025-02-01,26
HT7292,Technology,Data Engineer,Band_2,5,Osaka,2,1,Yes,Other,90,2024-01-03,2024-01-19,16
HT7293,HR,HR Analyst,Band_3,13,Nagoya,5,2,Yes,Naukri,60,2025-12-05,2025-12-26,21
HT7294,Technology,Backend Developer,Band_3,4,Shanghai,4,1,Yes,Consultant,30,2024-05-09,2024-05-28,19
HT7295,Sales,Sales Manager,Band_5,20,Beijing,3,2,No,Other,90,2024-08-07,2024-09-04,28
HT7292,Operations,Operations Analyst,Band_6,13,Tokyo,5,1,No,Naukri,90,2024-07-11,2024-07-29,18
HT7297,HR,Recruiter,Band_6,11,Hyderabad,5,1,No,Naukri,90,2025-05-26,2025-06-19,24
HT7298,Technology,Data Engineer,Band_6,11,Beijing,3,2,No,Other,90,2024-12-08,2025-01-03,26
HT7299,Technology,Data Engineer,Band_5,16,Tokyo,3,2,No,Other,90,2025-08-14,2025-09-09,26
HT7300,HR,Recruiter,Band_2,1,Nagoya,4,1,Yes,Referral,30,2024-05-23,2024-06-10,18
HT7301,Operations,Supply Chain Lead,Band_5,11,Bangalore,1,2,No,Referral,90,2024-09-21,2024-10-08,17
HT7302,Sales,Sales Manager,Band_5,19,Bangalore,5,3,No,LinkedIn,90,2024-05-19,2024-06-09,21
HT7303,Operations,Operations Analyst,Band_5,11,Shanghai,2,1,No,Consultant,90,2025-09-20,2025-10-15,25
HT7304,Sales,Account Executive,Band_1,5,Shanghai,4,1,No,Other,30,2025-01-04,2025-01-23,19
HT7305,HR,Recruiter,Band_2,3,Hyderabad,2,1,Yes,Other,30,2025-05-31,2025-06-23,23
HT7306,Sales,Sales Manager,Band_6,18,Hyderabad,1,2,No,Other,90,2025-12-11,2026-01-05,25
HT7307,Operations,Supply Chain Lead,Band_2,5,Shenzhen,2,1,Yes,Other,90,2024-09-09,2024-10-02,23
HT7308,Sales,Sales Manager,Band_5,19,Shenzhen,1,3,No,LinkedIn,90,2024-03-14,2024-04-05,22
HT7309,HR,Recruiter,Band_1,4,Chennai,3,2,No,Consultant,30,2024-09-08,2024-10-01,23
HT7310,Sales,Sales Manager,Band_2,8,Hyderabad,5,3,Yes,Consultant,60,2025-06-02,2025-06-20,18
HT7311,HR,HR Analyst,Band_3,11,Tokyo,2,3,Yes,LinkedIn,60,2025-11-16,2025-12-11,25
HT7312,Sales,Sales Manager,Band_6,15,Bangalore,5,2,No,Naukri,90,2025-03-28,2025-04-16,19
HT7313,HR,HR Analyst,Band_2,5,Bangalore,4,3,Yes,Consultant,90,2025-11-02,2025-11-29,27
HT7314,HR,HR Analyst,Band_2,3,Beijing,4,3,Yes,Referral,90,2024-03-08,2024-03-28,20
HT7315,Sales,Sales Manager,Band_2,2,Nagoya,2,2,Yes,LinkedIn,30,2025-09-16,2025-10-09,23
HT7316,Operations,Supply Chain Lead,Band_2,9,Chennai,1,2,Yes,LinkedIn,60,2024-06-06,2024-06-25,19
HT7317,Operations,Operations Analyst,Band_5,14,Chennai,1,1,No,Referral,90,2024-06-09,2024-07-01,22
HT7318,Sales,Account Executive,Band_5,16,Beijing,3,2,No,Consultant,90,2024-12-27,2025-01-18,22
HT7319,Sales,Account Executive,Band_6,11,Shenzhen,2,3,No,Referral,90,2024-06-30,2024-07-27,27
HT7320,Technology,Backend Developer,Band_5,18,Osaka,2,1,No,Other,90,2025-11-07,2025-12-04,27
HT7321,Sales,Sales Manager,Band_3,15,Chennai,5,1,Yes,Naukri,60,2025-11-09,2025-12-02,23
HT7322,Sales,Account Executive,Band_2,3,Chennai,3,2,Yes,Naukri,90,2025-05-13,2025-05-28,15
HT7323,Operations,Operations Analyst,Band_3,20,Beijing,4,1,Yes,LinkedIn,60,2024-11-27,2024-12-19,22
HT7324,Technology,Data Engineer,Band_2,2,Osaka,1,2,Yes,Other,90,2025-08-18,2025-09-08,21
HT7325,Sales,Sales Manager,Band_3,20,Shanghai,2,3,Yes,Naukri,60,2024-12-19,2025-01-10,22
HT7322,Technology,ML Engineer,Band_2,5,Osaka,1,2,Yes,Naukri,60,2025-06-25,2025-07-13,18
HT7327,Technology,Backend Developer,Band_5,19,Bangalore,2,1,No,Consultant,90,2025-07-07,2025-07-29,22
HT7328,HR,HR Analyst,Band_3,16,Shenzhen,2,1,Yes,Other,30,2025-05-05,2025-05-25,20
